Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
105363,BAUHN,ATVUHD65-0317,,"Australia,New Zealand",China,163.897,11477.9975,LCD,0.35,0.0,0.0,170.0,,,623.0,Approved,2022-03-14,,Single product class,Available,3.5,,http://www.tempoaustralia.com,3.69782405907917,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2251
105370,SMATE,IW55E03,SM1UHDSE55,"Australia,Fiji,New Zealand",China,138.783,8230.1184,LCD,0.42,0.0,0.0,95.0,,,349.0,Approved,2022-03-17,,Single product class,Unavailable,4.5,,,4.9045943241712,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV2255
105370,SMATE,SM1UHDSE55,SM1UHDSE55,"Australia,Fiji,New Zealand",China,138.783,8230.1184,LCD,0.42,0.0,0.0,95.0,,,349.0,Approved,2022-03-17,,Single product class,Unavailable,4.5,,,4.9045943241712,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV2255
105727,LG,49SJ800T-TA,,"Australia,New Zealand","South Korea,Indonesia",123.202,6485.752,LCD (LED),0.1,0.0,0.0,74.94,,,303.0,Approved,2022-03-28,,Single product class,Available,4.5,,,4.56408872241845,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2307
105728,LG,OLED77W7T-T,,"Australia,New Zealand","South Korea,Indonesia",194.738,16204.1231,OLED,0.24,0.0,0.0,188.04,,,800.0,Approved,2022-03-24,,Single product class,Available,4.0,,,4.04672116760867,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2295
105748,Sony,KD-43X7000E,,"Australia,New Zealand",Malaysia,107.95,4977.89,LCD (LED),0.5,0.0,0.0,62.2,,,230.0,Approved,2022-03-17,,Single product class,Available,4.5,http://www.sony.com.au/,,4.74399477285014,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2256
105750,Sony,KD-49X7000E,,"Australia,New Zealand",Malaysia,123.219,6486.96,LCD (LED),0.5,0.0,0.0,80.0,,,295.0,Approved,2022-03-08,,Single product class,Available,4.5,http://www.sony.com.au/,,4.68475336999095,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV2247
105751,Sony,KD-55X7000E,,"Australia,New Zealand",Malaysia,138.798,8228.0,LCD (LED),0.5,0.0,0.0,80.7,,,298.0,Approved,2022-03-08,,Single product class,Available,5.5,http://www.sony.com.au/,,5.61149889507135,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2248
105752,Sony,KD-65X7000E,,"Australia,New Zealand",Malaysia,163.878,11481.12,LCD (LED),0.5,0.0,0.0,101.3,,,373.0,Approved,2022-03-17,,Single product class,Available,5.5,http://www.sony.com.au/,,5.99779849947512,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2257
105768,Palsonic,TFTV2810M,,Australia,China,69.866,2096.100006,LCD (LED),0.28,0.0,0.0,26.03,,,102.0,Approved,2022-03-22,,Single product class,Available,5.0,,,5.21369555631298,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2276
105805,TCL,49S6000FS,,"Australia,Fiji,New Zealand",China,123.219,6486.96,LCD (LED),0.272,0.0,0.0,57.2,7.0,7.01172383841875,238.0,Approved,2022-03-15,,Single product class,Available,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.64693525427054,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2254
105826,TCL,40S6000FS,,"Australia,Fiji,New Zealand",China,101.637,4412.28,LCD (LED),0.161,0.0,0.0,41.6,7.0,7.01172383841875,175.0,Approved,2022-03-22,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.49851085109025,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2275
105831,TCL,43S6000FS,,"Australia,Fiji,New Zealand",China,107.95,4977.89,LCD (LED),0.182,0.0,0.0,41.5,7.0,7.01172383841875,176.0,Approved,2022-03-15,,Single product class,Available,5.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.94320179590339,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2252
105833,TCL,55S6000FS,,"Australia,Fiji,New Zealand",China,138.711,8221.2,LCD (LED),0.251,0.0,0.0,55.8,7.0,7.01172383841875,235.0,Approved,2022-03-22,,Single product class,Available,6.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,6.67245745489113,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2274
105836,TCL,32S6000S,,"Australia,Fiji,New Zealand",China,79.967,2732.24,LCD (LED),0.301,0.0,0.0,23.9,6.0,6.8445105742112,102.0,Approved,2022-03-14,,Single product class,Available,6.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,6.13223533921321,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2250
105837,TCL,50P20US,,"Australia,Fiji,New Zealand",China,125.638,6745.2,LCD (LED),0.372,0.0,0.0,64.4,7.0,7.01172383841875,270.0,Approved,2022-03-22,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.23979116112001,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2273
105838,TCL,55E17NUS,55***US,,China,138.711,8221.2,LCD (LED),0.366,0.0,0.0,76.5,7.0,7.01172383841875,310.0,Approved,2022-03-17,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.43116331171,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2263
105838,TCL,55P20US,55***US,,China,138.711,8221.2,LCD (LED),0.366,0.0,0.0,76.5,7.0,7.01172383841875,310.0,Approved,2022-03-17,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.43116331171,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2263
105838,TCL,55***US,55***US,,China,138.711,8221.2,LCD (LED),0.366,0.0,0.0,76.5,7.0,7.01172383841875,310.0,Approved,2022-03-17,,Single product class,Available,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.43116331171,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2263
105839,TCL,65E17NUS,65****US,,China,163.829,11466.84,LCD (LED),0.208,0.0,0.0,123.1,7.0,7.01172383841875,520.0,Approved,2022-03-22,,Single product class,Available,4.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,4.50358837015,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2272
105839,TCL,65P20US,65****US,,China,163.829,11466.84,LCD (LED),0.208,0.0,0.0,123.1,7.0,7.01172383841875,520.0,Approved,2022-03-22,,Single product class,Available,4.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,4.50358837015,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2272
105839,TCL,65****US,65****US,,China,163.829,11466.84,LCD (LED),0.208,0.0,0.0,123.1,7.0,7.01172383841875,520.0,Approved,2022-03-22,,Single product class,Available,4.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,4.50358837015,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2272
105859,JVC,LT-32N380A,,"Australia,Fiji,New Zealand",China,80.039,2736.70931232,LCD (LED),0.0,0.0,0.0,26.38,,,115.0,Approved,2022-03-22,,Single product class,Available,5.5,,,5.60047841852116,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2271
105883,Viano,TV50UHD4K,,Australia,China,124.894,6705.1335,LCD (LED),0.344,0.0,0.0,73.79,,,272.0,Approved,2022-03-22,,Single product class,Available,5.0,http://www.iviano.com/,http://www.iviano.com/,5.18253686300787,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2270
105889,Veon,SRO434K2016,,New Zealand,China,107.999,4987.3,LCD (LED),0.38,0.38,14.0,58.5,8.0,8.03451825032431,216.0,Approved,2117-03-17,,Single product class,Available,5.0,,,5.03285251148935,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0341
105892,Veon,SRO654K2016,,New Zealand,China,163.769,11432.0,LCD (LED),0.0,0.0,0.0,185.8,6.0,6.28374873374299,681.0,Approved,2117-03-20,,Single product class,Available,3.0,,,3.28194855252798,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0342
105900,SAMSUNG ELECTRONICS,UA32M5500,UA32M5500,"Australia,Fiji,New Zealand",South Korea,80.103,2743.14,LCD (LED),0.88,0.0,0.0,41.48,,,156.0,Approved,2022-03-28,,Single product class,Available,4.0,,http://www.samsung.com.au,4.24236332087069,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2297
105900,SAMSUNG ELECTRONICS,UA32M5500AS,UA32M5500,"Australia,Fiji,New Zealand",South Korea,80.103,2743.14,LCD (LED),0.88,0.0,0.0,41.48,,,156.0,Approved,2022-03-28,,Single product class,Available,4.0,,http://www.samsung.com.au,4.24236332087069,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2297
105900,SAMSUNG ELECTRONICS,UA32M5500AW,UA32M5500,"Australia,Fiji,New Zealand",South Korea,80.103,2743.14,LCD (LED),0.88,0.0,0.0,41.48,,,156.0,Approved,2022-03-28,,Single product class,Available,4.0,,http://www.samsung.com.au,4.24236332087069,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2297
105903,SAMSUNG ELECTRONICS,UA43M5500,UA43M5500,"Australia,Fiji,New Zealand",South Korea,107.95,4977.89,LCD (LED),0.75,0.0,0.0,53.97,,,201.0,Approved,2022-03-21,,Single product class,Available,5.0,,http://www.samsung.com.au,5.34797548423688,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2265
105903,SAMSUNG ELECTRONICS,UA43M5500AS,UA43M5500,"Australia,Fiji,New Zealand",South Korea,107.95,4977.89,LCD (LED),0.75,0.0,0.0,53.97,,,201.0,Approved,2022-03-21,,Single product class,Available,5.0,,http://www.samsung.com.au,5.34797548423688,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2265
105903,SAMSUNG ELECTRONICS,UA43M5500AW,UA43M5500,"Australia,Fiji,New Zealand",South Korea,107.95,4977.89,LCD (LED),0.75,0.0,0.0,53.97,,,201.0,Approved,2022-03-21,,Single product class,Available,5.0,,http://www.samsung.com.au,5.34797548423688,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2265
105904,JVC,LT-49N580Z,,"Australia,Fiji,New Zealand",China,123.2,6485.63589779,LCD (LED),0.0,0.0,0.0,70.73,,,280.0,Approved,2022-03-22,,Single product class,Available,4.5,,,4.91779397263313,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2269
105905,PHILIPS,65PUT6162/79,,"Australia,New Zealand",China,163.897,11477.9975,LCD,0.26,0.0,0.0,110.78,,,406.0,Approved,2022-03-23,,Single product class,Available,5.5,,,5.61673839321011,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2284
105909,SAMSUNG ELECTRONICS,UA65MU6400W,,"Australia,Fiji,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.5,0.0,0.0,118.0,,,434.0,Approved,2022-03-28,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32197206012303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2308
105910,SAMSUNG ELECTRONICS,UA75MU7000W,,"Fiji,New Zealand",Vietnam,189.579,15363.6,LCD (LED),0.5,0.0,0.0,200.0,,,733.0,Approved,2022-03-24,,Single product class,Available,4.0,,http://www.samsung.com.au,4.21013749756528,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2293
105911,SAMSUNG ELECTRONICS,QA65Q9FAMW,,"Australia,Fiji,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.5,0.0,0.0,215.0,,,788.0,Approved,2022-03-28,,Single product class,Available,2.5,,http://www.samsung.com.au,2.64901309606315,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,Internal,Digital,,ATV2309
105912,SAMSUNG ELECTRONICS,QA75Q9FAMW,,"Australia,Fiji,New Zealand",Vietnam,189.579,15363.6,LCD (LED),0.5,0.0,0.0,250.0,,,916.0,Approved,2022-03-24,,Single product class,Available,3.0,,http://www.samsung.com.au,3.21136042569887,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV2288
105940,SAMSUNG ELECTRONICS,UA40MU6100W,,"Australia,Fiji,New Zealand",Vietnam,101.637,4412.28,LCD (LED),0.5,0.0,0.0,63.0,,,233.0,Approved,2022-03-28,,Single product class,Available,4.0,,http://www.samsung.com.au,4.21569323007321,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2310
105947,SAMSUNG ELECTRONICS,UA50MU6100W,,"Australia,Fiji,New Zealand",Vietnam,125.725,6751.36,LCD (LED),0.5,0.0,0.0,93.0,,,343.0,Approved,2022-03-24,,Single product class,Available,4.0,,http://www.samsung.com.au,4.17105542664841,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV2294
105961,SONIQ,N75UX17A*,N75UX17A*,"Australia,Fiji,New Zealand",China,189.338,15318.8066,LCD (LED),0.4,0.0,0.0,195.7,,,750.0,Approved,2022-03-23,,Single product class,Available,4.0,,,4.09487605757492,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2285
105961,SONIQ,N75UX17A-AU,N75UX17A*,"Australia,Fiji,New Zealand",China,189.338,15318.8066,LCD (LED),0.4,0.0,0.0,195.7,,,750.0,Approved,2022-03-23,,Single product class,Available,4.0,,,4.09487605757492,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2285
105961,SONIQ,N75UX17A-NZ,N75UX17A*,"Australia,Fiji,New Zealand",China,189.338,15318.8066,LCD (LED),0.4,0.0,0.0,195.7,,,750.0,Approved,2022-03-23,,Single product class,Available,4.0,,,4.09487605757492,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2285
105967,SAMSUNG ELECTRONICS,UA65MU6500W,,"Australia,Fiji",Vietnam,163.965,11489.16,LCD (LED),0.5,0.0,0.0,118.0,,,434.0,Approved,2022-03-28,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32197206012303,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV2311
105974,HISENSE,55N6,,Australia,China,138.783,8230.1184,LCD (LED),0.43,0.0,0.0,103.77,,,426.0,Approved,2022-04-20,,Single product class,Available,4.0,,,4.01114513913868,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2334
105997,PHILIPS,50PUT6102/79,,"Australia,New Zealand",China,125.749,6756.84,LCD,0.22,0.0,0.0,83.74,,,307.0,Approved,2022-03-28,,Single product class,Available,4.5,,,4.6712618326109,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2298
106122,Panasonic,TH-40ES500A,,Australia,Malaysia,100.333,4262.2974,LCD (LED),0.5,8.08,0.15,46.0,8.0,8.72084404493596,171.0,Approved,2022-03-24,,Single product class,Available,5.0,,http://N/A,5.46869886070555,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2286
106123,Panasonic,TH-32ES500Z,,New Zealand,Malaysia,80.043,2737.0771,LCD (LED),0.5,9.34,0.15,41.0,7.0,7.32298658549742,153.0,Approved,2117-03-24,,Single product class,Available,4.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,4.32148653334832,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0343
106126,Panasonic,TH-49ES500A,,Australia,Malaysia,123.219,6486.96,LCD (LED),0.5,9.59,0.15,75.0,8.0,8.72084404493596,277.0,Approved,2022-03-28,,Single product class,Available,4.5,,http://N/A,4.96689394623297,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2312
106128,Panasonic,TH-55ES500A,,Australia,Malaysia,138.818,8232.84,LCD (LED),0.5,9.97,0.15,81.0,8.0,8.72084404493596,299.0,Approved,2022-03-24,,Single product class,Available,5.5,,http://N/A,5.59891444637603,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2287
106129,Panasonic,TH-40ES500Z,,New Zealand,Malaysia,100.333,4262.2974,LCD (LED),0.5,8.08,0.15,46.0,8.0,8.47032762401482,171.0,Approved,2117-03-28,,Single product class,Available,5.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,5.46869886070555,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0344
106133,Jaeger,TV5500UHD,,"Australia,New Zealand",China,138.783,8230.1184,LCD,0.39,0.0,0.0,110.2,,,405.0,Approved,2022-04-26,,Single product class,Available,4.0,http://www.ayonz.com/,,4.23769113997582,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2338
106145,LG,49LV300C-TA,,"Australia,New Zealand","South Korea,Indonesia",123.202,6485.752,LCD (LED),0.17,0.0,0.0,33.9,,,136.0,Approved,2022-04-18,,Single product class,Available,8.0,,,8.15405542795553,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_8_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-8.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2331
106152,Panasonic,TH-49ES500Z,,New Zealand,Malaysia,123.219,6486.96,LCD (LED),0.5,9.59,0.15,75.0,7.0,7.96861249425871,277.0,Approved,2117-03-28,,Single product class,Available,4.5,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,4.96689394623297,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0345
106153,Panasonic,TH-55ES500Z,,New Zealand,Malaysia,138.818,8232.84,LCD (LED),0.5,9.97,0.15,81.0,8.0,8.60067213722374,299.0,Approved,2117-03-28,,Single product class,Available,5.5,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,5.59891444637603,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0346
106158,Viano,STV55UHD4K,,"Australia,Fiji,New Zealand",China,140.943,8535.9684,LCD (LED),0.35,0.0,0.0,101.78,,,374.0,Approved,2022-03-29,,Single product class,Available,4.5,http://www.iviano.com/,http://www.iviano.com/,4.74546245845358,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV2313
